nucleus,Variable,Min,Max,Mean,StdDev,Median,Percentile 25%,Percentile 75%,Sum,Count,Unit,Category,Channel,Class,Collection,Image,Time,Unnamed: 17,Surfaces,Unnamed: 18
ABpl,Intensity Max,1814.0,3067.0,2440.5,626.5,2440.5,2127.75,2754.25,4881.0,2,,Spot,2.0,,,Image 1,114.0,,,
ABpl,Intensity Max,2015.0,2709.0,2362.0,347.0,2362.0,2188.75,2535.75,4724.0,2,,Spot,2.0,,,Image 1,115.0,,,
ABpl,Intensity Max,1626.0,2252.0,1939.0,313.0,1939.0,1782.75,2095.75,3878.0,2,,Spot,2.0,,,Image 1,116.0,,,
ABpl,Intensity Max,2070.0,2371.0,2220.5,150.5,2220.5,2145.375,2295.875,4441.0,2,,Spot,2.0,,,Image 1,117.0,,,
ABpl,Intensity Max,2358.0,2806.0,2582.0,224.0,2582.0,2470.125,2694.125,5164.0,2,,Spot,2.0,,,Image 1,118.0,,,
ABpl,Intensity Max,2039.0,2445.0,2242.0,203.0,2242.0,2140.625,2343.625,4484.0,2,,Spot,2.0,,,Image 1,119.0,,,
ABpl,Intensity Max,3017.0,3173.0,3095.0,78.0,3095.0,3056.062,3134.062,6190.0,2,,Spot,2.0,,,Image 1,120.0,,,
ABpl,Intensity Max,2329.0,2635.0,2482.0,153.0,2482.0,2405.625,2558.625,4964.0,2,,Spot,2.0,,,Image 1,121.0,,,
ABpl,Intensity Max,2525.0,3121.0,2823.0,298.0,2823.0,2674.25,2972.25,5646.0,2,,Spot,2.0,,,Image 1,122.0,,,
ABpl,Intensity Max,2626.0,2634.0,2630.0,4.0,2630.0,2628.004,2632.004,5260.0,2,,Spot,2.0,,,Image 1,123.0,,,
ABpl,Intensity Max,2496.0,2715.0,2605.5,109.5,2605.5,2550.812,2660.312,5211.0,2,,Spot,2.0,,,Image 1,124.0,,,
ABpl,Intensity Max,2701.0,3749.0,3225.0,524.0,3225.0,2963.5,3487.5,6450.0,2,,Spot,2.0,,,Image 1,125.0,,,
ABpl,Intensity Max,2279.0,2951.0,2615.0,336.0,2615.0,2447.25,2783.25,5230.0,2,,Spot,2.0,,,Image 1,126.0,,,
ABpl,Intensity Max,2582.0,2768.0,2675.0,93.0,2675.0,2628.562,2721.562,5350.0,2,,Spot,2.0,,,Image 1,127.0,,,
ABpl,Intensity Max,2781.0,2866.0,2823.5,42.5,2823.5,2802.281,2844.781,5647.0,2,,Spot,2.0,,,Image 1,128.0,,,
ABpl,Intensity Max,2523.0,2975.0,2749.0,226.0,2749.0,2636.125,2862.125,5498.0,2,,Spot,2.0,,,Image 1,129.0,,,
ABpl,Intensity Max,2009.0,2465.0,2237.0,228.0,2237.0,2123.125,2351.125,4474.0,2,,Spot,2.0,,,Image 1,130.0,,,
ABpl,Intensity Max,2261.0,2580.0,2420.5,159.5,2420.5,2340.875,2500.375,4841.0,2,,Spot,2.0,,,Image 1,131.0,,,
ABpl,Intensity Max,2466.0,2536.0,2501.0,35.0,2501.0,2483.531,2518.531,5002.0,2,,Spot,2.0,,,Image 1,132.0,,,
ABpl,Intensity Max,1529.0,2381.0,1955.0,426.0,1955.0,1742.25,2168.25,3910.0,2,,Spot,2.0,,,Image 1,133.0,,,
ABpl,Intensity Max,2170.0,2826.0,2498.0,328.0,2498.0,2334.25,2662.25,4996.0,2,,Spot,2.0,,,Image 1,134.0,,,
ABpl,Intensity Max,2456.0,2671.0,2563.5,107.5,2563.5,2509.812,2617.312,5127.0,2,,Spot,2.0,,,Image 1,135.0,,,
ABpl,Intensity Max,2492.0,2627.0,2559.5,67.5,2559.5,2525.812,2593.312,5119.0,2,,Spot,2.0,,,Image 1,136.0,,,
ABpl,Intensity Max,2362.0,2507.0,2434.5,72.5,2434.5,2398.312,2470.812,4869.0,2,,Spot,2.0,,,Image 1,137.0,,,
ABpl,Intensity Max,2459.0,2731.0,2595.0,136.0,2595.0,2527.125,2663.125,5190.0,2,,Spot,2.0,,,Image 1,138.0,,,
ABpl,Intensity Max,2189.0,2734.0,2461.5,272.5,2461.5,2325.5,2598.0,4923.0,2,,Spot,2.0,,,Image 1,139.0,,,
ABpl,Intensity Max,2028.0,2845.0,2436.5,408.5,2436.5,2232.5,2641.0,4873.0,2,,Spot,2.0,,,Image 1,140.0,,,
ABpl,Intensity Max,2687.0,2775.0,2731.0,44.0,2731.0,2709.031,2753.031,5462.0,2,,Spot,2.0,,,Image 1,141.0,,,
ABpl,Intensity Max,2343.0,2438.0,2390.5,47.5,2390.5,2366.781,2414.281,4781.0,2,,Spot,2.0,,,Image 1,142.0,,,
ABpl,Intensity Max,2135.0,2176.0,2155.5,20.5,2155.5,2145.266,2165.766,4311.0,2,,Spot,2.0,,,Image 1,143.0,,,
ABpl,Intensity Max,1649.0,2274.0,1961.5,312.5,1961.5,1805.5,2118.0,3923.0,2,,Spot,2.0,,,Image 1,144.0,,,
ABpl,Intensity Max,1519.0,2038.0,1778.5,259.5,1778.5,1649.0,1908.5,3557.0,2,,Spot,2.0,,,Image 1,145.0,,,
ABpl,Intensity Max,1754.0,2264.0,2009.0,255.0,2009.0,1881.75,2136.75,4018.0,2,,Spot,2.0,,,Image 1,146.0,,,
ABpl,Intensity Max,1390.0,1565.0,1477.5,87.5,1477.5,1433.812,1521.312,2955.0,2,,Spot,2.0,,,Image 1,147.0,,,
ABpl,Intensity Max,1581.0,1976.0,1778.5,197.5,1778.5,1679.875,1877.375,3557.0,2,,Spot,2.0,,,Image 1,148.0,,,
ABpl,Intensity Max,1685.0,1817.0,1751.0,66.0,1751.0,1718.062,1784.062,3502.0,2,,Spot,2.0,,,Image 1,149.0,,,
ABpl,Intensity Max,1671.0,1799.0,1735.0,64.0,1735.0,1703.062,1767.062,3470.0,2,,Spot,2.0,,,Image 1,150.0,,,
ABpl,Intensity Max,1670.0,1929.0,1799.5,129.5,1799.5,1734.875,1864.375,3599.0,2,,Spot,2.0,,,Image 1,151.0,,,
ABpl,Intensity Max,1834.0,1967.0,1900.5,66.5,1900.5,1867.312,1933.812,3801.0,2,,Spot,2.0,,,Image 1,152.0,,,
ABpl,Intensity Max,2090.0,2801.0,2445.5,355.5,2445.5,2268.0,2623.5,4891.0,2,,Spot,2.0,,,Image 1,153.0,,,
ABpl,Intensity Max,1893.0,1970.0,1931.5,38.5,1931.5,1912.281,1950.781,3863.0,2,,Spot,2.0,,,Image 1,154.0,,,
ABpl,Intensity Max,1965.0,2137.0,2051.0,86.0,2051.0,2008.062,2094.062,4102.0,2,,Spot,2.0,,,Image 1,155.0,,,
ABpl,Intensity Max,2158.0,2489.0,2323.5,165.5,2323.5,2240.875,2406.375,4647.0,2,,Spot,2.0,,,Image 1,156.0,,,
ABpl,Intensity Max,1931.0,2522.0,2226.5,295.5,2226.5,2079.0,2374.5,4453.0,2,,Spot,2.0,,,Image 1,157.0,,,
ABpl,Intensity Max,1901.0,1979.0,1940.0,39.0,1940.0,1920.531,1959.531,3880.0,2,,Spot,2.0,,,Image 1,158.0,,,
ABpl,Intensity Max,1553.0,2238.0,1895.5,342.5,1895.5,1724.5,2067.0,3791.0,2,,Spot,2.0,,,Image 1,159.0,,,
ABpl,Intensity Max,1585.0,2150.0,1867.5,282.5,1867.5,1726.5,2009.0,3735.0,2,,Spot,2.0,,,Image 1,160.0,,,
ABpl,Intensity Max,1649.0,1853.0,1751.0,102.0,1751.0,1700.062,1802.062,3502.0,2,,Spot,2.0,,,Image 1,161.0,,,
ABpl,Intensity Max,1765.0,2063.0,1914.0,149.0,1914.0,1839.625,1988.625,3828.0,2,,Spot,2.0,,,Image 1,162.0,,,
ABpl,Intensity Max,1466.0,1896.0,1681.0,215.0,1681.0,1573.625,1788.625,3362.0,2,,Spot,2.0,,,Image 1,163.0,,,
ABpl,Intensity Max,1110.0,1918.0,1514.0,404.0,1514.0,1312.25,1716.25,3028.0,2,,Spot,2.0,,,Image 1,164.0,,,
ABpl,Intensity Max,1699.0,2222.0,1960.5,261.5,1960.5,1830.0,2091.5,3921.0,2,,Spot,2.0,,,Image 1,165.0,,,
ABpl,Intensity Max,1903.0,2040.0,1971.5,68.5,1971.5,1937.312,2005.812,3943.0,2,,Spot,2.0,,,Image 1,166.0,,,
ABpl,Intensity Max,1766.0,2350.0,2058.0,292.0,2058.0,1912.25,2204.25,4116.0,2,,Spot,2.0,,,Image 1,167.0,,,
ABpl,Intensity Max,1968.0,2067.0,2017.5,49.5,2017.5,1992.781,2042.281,4035.0,2,,Spot,2.0,,,Image 1,168.0,,,
ABpl,Intensity Max,2032.0,2034.0,2033.0,1.0,2033.0,2032.501,2033.501,4066.0,2,,Spot,2.0,,,Image 1,169.0,,,
ABpl,Intensity Max,1772.0,2154.0,1963.0,191.0,1963.0,1867.625,2058.625,3926.0,2,,Spot,2.0,,,Image 1,170.0,,,
ABpl,Intensity Max,1436.0,1777.0,1606.5,170.5,1606.5,1521.375,1691.875,3213.0,2,,Spot,2.0,,,Image 1,171.0,,,
ABpl,Intensity Max,1527.0,1967.0,1747.0,220.0,1747.0,1637.125,1857.125,3494.0,2,,Spot,2.0,,,Image 1,172.0,,,
ABpl,Intensity Max,2151.0,2151.0,2151.0,0.0,2151.0,2151.0,2151.0,2151.0,1,,Spot,2.0,,,Image 1,173.0,,,
ABar,Intensity Max,648.0,648.0,648.0,0.0,648.0,648.0,648.0,648.0,1,,Spot,2.0,,,Image 1,58.0,,,
ABar,Intensity Max,487.0,487.0,487.0,0.0,487.0,487.0,487.0,487.0,1,,Spot,2.0,,,Image 1,59.0,,,
ABar,Intensity Max,810.0,810.0,810.0,0.0,810.0,810.0,810.0,810.0,1,,Spot,2.0,,,Image 1,60.0,,,
ABar,Intensity Max,731.0,731.0,731.0,0.0,731.0,731.0,731.0,731.0,1,,Spot,2.0,,,Image 1,61.0,,,
ABar,Intensity Max,1074.0,1074.0,1074.0,0.0,1074.0,1074.0,1074.0,1074.0,1,,Spot,2.0,,,Image 1,62.0,,,
ABar,Intensity Max,1127.0,1127.0,1127.0,0.0,1127.0,1127.0,1127.0,1127.0,1,,Spot,2.0,,,Image 1,63.0,,,
ABar,Intensity Max,1343.0,1343.0,1343.0,0.0,1343.0,1343.0,1343.0,1343.0,1,,Spot,2.0,,,Image 1,64.0,,,
ABar,Intensity Max,849.0,1403.0,1126.0,277.0,1126.0,987.75,1264.75,2252.0,2,,Spot,2.0,,,Image 1,65.0,,,
ABar,Intensity Max,682.0,1576.0,1129.0,447.0,1129.0,905.75,1352.75,2258.0,2,,Spot,2.0,,,Image 1,66.0,,,
ABar,Intensity Max,972.0,1479.0,1225.5,253.5,1225.5,1099.0,1352.5,2451.0,2,,Spot,2.0,,,Image 1,67.0,,,
ABar,Intensity Max,1118.0,1239.0,1178.5,60.5,1178.5,1148.281,1208.781,2357.0,2,,Spot,2.0,,,Image 1,68.0,,,
ABar,Intensity Max,821.0,1178.0,999.5,178.5,999.5,910.375,1088.875,1999.0,2,,Spot,2.0,,,Image 1,69.0,,,
ABar,Intensity Max,1099.0,1307.0,1203.0,104.0,1203.0,1151.062,1255.062,2406.0,2,,Spot,2.0,,,Image 1,70.0,,,
ABar,Intensity Max,890.0,1243.0,1066.5,176.5,1066.5,978.375,1154.875,2133.0,2,,Spot,2.0,,,Image 1,71.0,,,
ABar,Intensity Max,1007.0,1043.0,1025.0,18.0,1025.0,1016.016,1034.016,2050.0,2,,Spot,2.0,,,Image 1,72.0,,,
ABar,Intensity Max,1211.0,1331.0,1271.0,60.0,1271.0,1241.031,1301.031,2542.0,2,,Spot,2.0,,,Image 1,73.0,,,
ABar,Intensity Max,980.0,1556.0,1268.0,288.0,1268.0,1124.25,1412.25,2536.0,2,,Spot,2.0,,,Image 1,74.0,,,
ABar,Intensity Max,763.0,1063.0,913.0,150.0,913.0,838.125,988.125,1826.0,2,,Spot,2.0,,,Image 1,75.0,,,
ABar,Intensity Max,920.0,1092.0,1006.0,86.0,1006.0,963.062,1049.062,2012.0,2,,Spot,2.0,,,Image 1,76.0,,,
ABar,Intensity Max,673.0,734.0,703.5,30.5,703.5,688.266,718.766,1407.0,2,,Spot,2.0,,,Image 1,77.0,,,
ABar,Intensity Max,795.0,795.0,795.0,0.0,795.0,795.0,795.0,795.0,1,,Spot,2.0,,,Image 1,78.0,,,
ABar,Intensity Max,1230.0,1230.0,1230.0,0.0,1230.0,1230.0,1230.0,1230.0,1,,Spot,2.0,,,Image 1,79.0,,,
ABar,Intensity Max,1021.0,1021.0,1021.0,0.0,1021.0,1021.0,1021.0,1021.0,1,,Spot,2.0,,,Image 1,80.0,,,
ABar,Intensity Max,993.0,993.0,993.0,0.0,993.0,993.0,993.0,993.0,1,,Spot,2.0,,,Image 1,81.0,,,
ABar,Intensity Max,924.0,924.0,924.0,0.0,924.0,924.0,924.0,924.0,1,,Spot,2.0,,,Image 1,82.0,,,
ABar,Intensity Max,986.0,986.0,986.0,0.0,986.0,986.0,986.0,986.0,1,,Spot,2.0,,,Image 1,83.0,,,
ABar,Intensity Max,1065.0,1065.0,1065.0,0.0,1065.0,1065.0,1065.0,1065.0,1,,Spot,2.0,,,Image 1,84.0,,,
ABar,Intensity Max,920.0,920.0,920.0,0.0,920.0,920.0,920.0,920.0,1,,Spot,2.0,,,Image 1,85.0,,,
ABar,Intensity Max,969.0,969.0,969.0,0.0,969.0,969.0,969.0,969.0,1,,Spot,2.0,,,Image 1,86.0,,,
ABar,Intensity Max,1040.0,1040.0,1040.0,0.0,1040.0,1040.0,1040.0,1040.0,1,,Spot,2.0,,,Image 1,87.0,,,
ABar,Intensity Max,1064.0,1064.0,1064.0,0.0,1064.0,1064.0,1064.0,1064.0,1,,Spot,2.0,,,Image 1,88.0,,,
ABar,Intensity Max,929.0,929.0,929.0,0.0,929.0,929.0,929.0,929.0,1,,Spot,2.0,,,Image 1,89.0,,,
ABar,Intensity Max,1080.0,1080.0,1080.0,0.0,1080.0,1080.0,1080.0,1080.0,1,,Spot,2.0,,,Image 1,90.0,,,
ABar,Intensity Max,734.0,734.0,734.0,0.0,734.0,734.0,734.0,734.0,1,,Spot,2.0,,,Image 1,91.0,,,
ABar,Intensity Max,688.0,688.0,688.0,0.0,688.0,688.0,688.0,688.0,1,,Spot,2.0,,,Image 1,92.0,,,
ABar,Intensity Max,745.0,745.0,745.0,0.0,745.0,745.0,745.0,745.0,1,,Spot,2.0,,,Image 1,93.0,,,
ABar,Intensity Max,808.0,808.0,808.0,0.0,808.0,808.0,808.0,808.0,1,,Spot,2.0,,,Image 1,94.0,,,
ABar,Intensity Max,644.0,644.0,644.0,0.0,644.0,644.0,644.0,644.0,1,,Spot,2.0,,,Image 1,95.0,,,
ABar,Intensity Max,823.0,823.0,823.0,0.0,823.0,823.0,823.0,823.0,1,,Spot,2.0,,,Image 1,96.0,,,
ABar,Intensity Max,760.0,760.0,760.0,0.0,760.0,760.0,760.0,760.0,1,,Spot,2.0,,,Image 1,97.0,,,
ABar,Intensity Max,735.0,735.0,735.0,0.0,735.0,735.0,735.0,735.0,1,,Spot,2.0,,,Image 1,98.0,,,
ABar,Intensity Max,872.0,872.0,872.0,0.0,872.0,872.0,872.0,872.0,1,,Spot,2.0,,,Image 1,99.0,,,
ABar,Intensity Max,824.0,824.0,824.0,0.0,824.0,824.0,824.0,824.0,1,,Spot,2.0,,,Image 1,100.0,,,
ABar,Intensity Max,979.0,979.0,979.0,0.0,979.0,979.0,979.0,979.0,1,,Spot,2.0,,,Image 1,101.0,,,
ABar,Intensity Max,705.0,705.0,705.0,0.0,705.0,705.0,705.0,705.0,1,,Spot,2.0,,,Image 1,102.0,,,
ABar,Intensity Max,737.0,737.0,737.0,0.0,737.0,737.0,737.0,737.0,1,,Spot,2.0,,,Image 1,103.0,,,
ABar,Intensity Max,758.0,758.0,758.0,0.0,758.0,758.0,758.0,758.0,1,,Spot,2.0,,,Image 1,104.0,,,
ABar,Intensity Max,842.0,842.0,842.0,0.0,842.0,842.0,842.0,842.0,1,,Spot,2.0,,,Image 1,105.0,,,
ABar,Intensity Max,786.0,786.0,786.0,0.0,786.0,786.0,786.0,786.0,1,,Spot,2.0,,,Image 1,106.0,,,
ABar,Intensity Max,774.0,774.0,774.0,0.0,774.0,774.0,774.0,774.0,1,,Spot,2.0,,,Image 1,107.0,,,
ABar,Intensity Max,625.0,625.0,625.0,0.0,625.0,625.0,625.0,625.0,1,,Spot,2.0,,,Image 1,108.0,,,
ABar,Intensity Max,629.0,629.0,629.0,0.0,629.0,629.0,629.0,629.0,1,,Spot,2.0,,,Image 1,109.0,,,
ABar,Intensity Max,837.0,837.0,837.0,0.0,837.0,837.0,837.0,837.0,1,,Spot,2.0,,,Image 1,110.0,,,
ABar,Intensity Max,692.0,692.0,692.0,0.0,692.0,692.0,692.0,692.0,1,,Spot,2.0,,,Image 1,111.0,,,
ABar,Intensity Max,723.0,723.0,723.0,0.0,723.0,723.0,723.0,723.0,1,,Spot,2.0,,,Image 1,112.0,,,
ABar,Intensity Max,855.0,855.0,855.0,0.0,855.0,855.0,855.0,855.0,1,,Spot,2.0,,,Image 1,113.0,,,
ABar,Intensity Max,1020.0,1020.0,1020.0,0.0,1020.0,1020.0,1020.0,1020.0,1,,Spot,2.0,,,Image 1,114.0,,,
ABar,Intensity Max,927.0,927.0,927.0,0.0,927.0,927.0,927.0,927.0,1,,Spot,2.0,,,Image 1,115.0,,,
