Variable,Min,Max,Mean,StdDev,Median,Percentile 25%,Percentile 75%,Sum,Count,Unit,Category,Channel,Class,Collection,Image,Surfaces,Time
Position Z,8806.896,8816.746,8810.662,3.286,8809.39,8808.395,8813.078,88106.617,10,µm,Surface,,,Position,,,85
Position Z,8806.769,8816.754,8810.647,3.274,8809.457,8808.348,8813.021,88106.477,10,µm,Surface,,,Position,,,86
Position Z,8806.787,8816.501,8810.902,3.244,8809.406,8808.461,8814.062,96919.922,11,µm,Surface,,,Position,,,87
Position Z,8806.789,8816.37,8810.595,3.216,8809.465,8808.252,8813.24,88105.945,10,µm,Surface,,,Position,,,88
Position Z,8806.837,8815.992,8810.552,3.157,8809.438,8808.127,8813.424,88105.523,10,µm,Surface,,,Position,,,89
Position Z,8806.881,8815.895,8810.524,3.093,8809.555,8808.17,8813.162,88105.242,10,µm,Surface,,,Position,,,90
Position Z,8807.039,8815.675,8810.572,3.101,8809.582,8808.127,8813.441,88105.719,10,µm,Surface,,,Position,,,91
Position Z,8806.989,8815.859,8810.561,3.123,8809.566,8808.076,8813.457,88105.602,10,µm,Surface,,,Position,,,92
Position Z,8807.125,8815.739,8810.557,3.062,8809.565,8808.172,8813.441,88105.562,10,µm,Surface,,,Position,,,93
Position Z,8807.123,8815.758,8810.547,3.055,8809.544,8808.135,8813.389,88105.469,10,µm,Surface,,,Position,,,94
Position Z,8807.098,8815.903,8810.558,3.121,8809.486,8808.127,8813.475,88105.578,10,µm,Surface,,,Position,,,95
Position Z,8807.146,8815.972,8810.623,3.101,8809.446,8808.252,8813.471,88106.227,10,µm,Surface,,,Position,,,96
Position Z,8807.099,8815.652,8810.6,3.067,8809.48,8808.256,8813.559,88106,10,µm,Surface,,,Position,,,97
Position Z,8807.115,8815.599,8810.573,3.02,8809.441,8808.309,8813.322,88105.734,10,µm,Surface,,,Position,,,98
Position Z,8807.082,8815.982,8810.617,3.054,8809.455,8808.365,8813.238,88106.172,10,µm,Surface,,,Position,,,99
Position Z,8807.097,8816.012,8810.664,3.132,8809.457,8808.424,8813.492,88106.641,10,µm,Surface,,,Position,,,100
Position Z,8807.108,8815.876,8810.674,3.112,8809.419,8808.404,8813.59,88106.734,10,µm,Surface,,,Position,,,101
Position Z,8807.158,8816.198,8810.713,3.13,8809.387,8808.475,8813.609,88107.125,10,µm,Surface,,,Position,,,102
Position Z,8807.163,8816.21,8810.71,3.112,8809.419,8808.545,8813.443,88107.094,10,µm,Surface,,,Position,,,103
Position Z,8807.156,8816.309,8810.729,3.148,8809.393,8808.537,8813.447,88107.289,10,µm,Surface,,,Position,,,104
Position Z,8807.189,8816.495,8810.754,3.206,8809.312,8808.551,8813.502,88107.539,10,µm,Surface,,,Position,,,105
Position Z,8807.164,8816.351,8810.729,3.134,8809.42,8808.572,8813.361,88107.297,10,µm,Surface,,,Position,,,106
Position Z,8807.217,8816.168,8810.73,3.13,8809.412,8808.539,8813.402,88107.297,10,µm,Surface,,,Position,,,107
Position Z,8807.239,8815.044,8810.122,2.606,8809.441,8808.322,8809.76,79291.094,9,µm,Surface,,,Position,,,108
Position Z,8807.26,8816.165,8810.69,3.065,8809.469,8808.52,8813.232,88106.906,10,µm,Surface,,,Position,,,109
Position Z,8807.283,8815.237,8810.086,2.619,8809.265,8808.371,8809.715,79290.781,9,µm,Surface,,,Position,,,110
Position Z,8807.271,8816.076,8810.667,3.076,8809.385,8808.525,8813.266,88106.672,10,µm,Surface,,,Position,,,111
Position Z,8807.291,8815.218,8810.075,2.659,8809.169,8808.309,8809.723,79290.672,9,µm,Surface,,,Position,,,112
Position Z,8807.335,8816.365,8810.3,3.025,8809.087,8808.34,8809.809,79292.695,9,µm,Surface,,,Position,,,113
Position Z,8807.389,8816.18,8810.696,3.014,8809.457,8808.523,8813.096,88106.961,10,µm,Surface,,,Position,,,114
Position Z,8807.375,8816.124,8810.684,3.03,8809.381,8808.537,8813.143,88106.836,10,µm,Surface,,,Position,,,115
Position Z,8807.36,8816.119,8810.682,2.991,8809.404,8808.576,8813.055,88106.812,10,µm,Surface,,,Position,,,116
Position Z,8807.314,8814.133,8809.501,1.908,8809.051,8808.454,8809.764,70476.008,8,µm,Surface,,,Position,,,117
Position Z,8807.348,8815.891,8810.632,2.901,8809.349,8808.58,8813.016,88106.32,10,µm,Surface,,,Position,,,118
Position Z,8807.342,8816.055,8810.628,2.924,8809.322,8808.602,8812.979,88106.281,10,µm,Surface,,,Position,,,119
Position Z,8807.31,8816.152,8810.658,2.978,8809.313,8808.684,8813.041,88106.578,10,µm,Surface,,,Position,,,120
Position Z,8807.322,8814.914,8810.062,2.48,8809.082,8808.572,8809.771,79290.555,9,µm,Surface,,,Position,,,121
Position Z,8807.288,8814.666,8810.009,2.406,8808.927,8808.607,8809.709,79290.078,9,µm,Surface,,,Position,,,122
Position Z,8807.318,8816.037,8810.588,2.913,8809.262,8808.645,8813.043,88105.875,10,µm,Surface,,,Position,,,123
Position Z,8807.334,8814.551,8809.985,2.417,8808.998,8808.607,8809.74,79289.867,9,µm,Surface,,,Position,,,124
Position Z,8807.367,8814.54,8809.984,2.397,8808.969,8808.627,8809.682,79289.859,9,µm,Surface,,,Position,,,125
Position Z,8807.363,8814.472,8810.016,2.405,8808.961,8808.67,8809.713,79290.141,9,µm,Surface,,,Position,,,126
Position Z,8807.379,8814.367,8810.021,2.375,8808.999,8808.693,8809.65,79290.188,9,µm,Surface,,,Position,,,127
Position Z,8807.407,8814.331,8809.952,2.33,8808.922,8808.654,8809.611,79289.57,9,µm,Surface,,,Position,,,128
Position Z,8807.44,8814.451,8810.026,2.4,8808.96,8808.654,8809.686,79290.234,9,µm,Surface,,,Position,,,129
Position Z,8807.419,8814.49,8810.016,2.405,8808.95,8808.576,8809.689,79290.141,9,µm,Surface,,,Position,,,130
Position Z,8807.38,8814.136,8809.443,1.897,8808.893,8808.534,8809.618,70475.547,8,µm,Surface,,,Position,,,131
Position Z,8807.404,8814.366,8809.995,2.34,8808.963,8808.537,8809.705,79289.953,9,µm,Surface,,,Position,,,132
Position Z,8807.361,8814.307,8809.985,2.308,8808.976,8808.537,8809.779,79289.867,9,µm,Surface,,,Position,,,133
Position Z,8807.349,8814.161,8809.965,2.298,8809.021,8808.447,8809.775,79289.688,9,µm,Surface,,,Position,,,134
Position Z,8807.391,8813.991,8809.419,1.862,8808.96,8808.427,8809.609,70475.352,8,µm,Surface,,,Position,,,135
Position Z,8807.409,8814.347,8809.993,2.374,8808.979,8808.494,8809.736,79289.938,9,µm,Surface,,,Position,,,136
Position Z,8807.426,8814.403,8810.011,2.35,8809.013,8808.596,8809.752,79290.094,9,µm,Surface,,,Position,,,137
Position Z,8807.473,8814.344,8810.021,2.35,8808.955,8808.639,8809.775,79290.18,9,µm,Surface,,,Position,,,138
Position Z,8807.481,8814.198,8809.987,2.341,8808.928,8808.588,8809.768,79289.891,9,µm,Surface,,,Position,,,139
Position Z,8807.494,8814.243,8810,2.34,8808.938,8808.615,8809.787,79290,9,µm,Surface,,,Position,,,140
Position Z,8807.477,8814.187,8809.967,2.313,8808.895,8808.678,8809.764,79289.695,9,µm,Surface,,,Position,,,141
Position Z,8807.544,8814.047,8809.48,1.86,8808.904,8808.586,8809.74,70475.844,8,µm,Surface,,,Position,,,142
Position Z,8807.566,8814.155,8810,2.277,8808.938,8808.67,8809.822,79290,9,µm,Surface,,,Position,,,143
Position Z,8807.56,8814,8809.484,1.848,8808.949,8808.534,8809.797,70475.875,8,µm,Surface,,,Position,,,144
Position Z,8807.587,8814.158,8810.056,2.278,8808.998,8808.768,8809.936,79290.508,9,µm,Surface,,,Position,,,145
Position Z,8807.632,8814.105,8810.056,2.247,8809.047,8808.799,8809.947,79290.5,9,µm,Surface,,,Position,,,146
Position Z,8807.673,8814.186,8810.088,2.284,8808.998,8808.83,8810.018,79290.797,9,µm,Surface,,,Position,,,147
Position Z,8807.632,8814.359,8810.09,2.288,8809.006,8808.783,8809.994,79290.812,9,µm,Surface,,,Position,,,148
Position Z,8807.589,8814.333,8809.6,1.936,8809.01,8808.625,8809.906,70476.797,8,µm,Surface,,,Position,,,149
Position Z,8807.618,8814.135,8810.095,2.232,8809.05,8808.838,8810.049,79290.852,9,µm,Surface,,,Position,,,150
Position Z,8807.666,8814.234,8809.632,1.89,8809.018,8808.668,8809.974,70477.055,8,µm,Surface,,,Position,,,151
Position Z,8807.619,8814.465,8809.693,1.954,8809.042,8808.765,8810.016,70477.547,8,µm,Surface,,,Position,,,152
Position Z,8807.596,8814.558,8809.688,1.993,8809.045,8808.72,8810.006,70477.5,8,µm,Surface,,,Position,,,153
Position Z,8807.629,8814.485,8809.688,1.964,8809.085,8808.682,8809.996,70477.5,8,µm,Surface,,,Position,,,154
Position Z,8807.675,8814.294,8809.657,1.901,8809.046,8808.655,8810.004,70477.258,8,µm,Surface,,,Position,,,155
Position Z,8807.629,8814.328,8809.657,1.917,8809.044,8808.651,8809.989,70477.258,8,µm,Surface,,,Position,,,156
Position Z,8807.654,8814.225,8809.645,1.887,8809.019,8808.623,8810.024,70477.156,8,µm,Surface,,,Position,,,157
Position Z,8807.666,8814.282,8809.645,1.904,8809.047,8808.589,8810.007,70477.156,8,µm,Surface,,,Position,,,158
Position Z,8807.703,8814.288,8809.64,1.907,8808.994,8808.619,8810.005,70477.117,8,µm,Surface,,,Position,,,159
Position Z,8807.759,8814.445,8809.662,1.943,8808.965,8808.633,8809.987,70477.297,8,µm,Surface,,,Position,,,160
Position Z,8807.781,8814.321,8809.647,1.912,8809.007,8808.581,8810.014,70477.18,8,µm,Surface,,,Position,,,161
Position Z,8807.76,8814.262,8809.641,1.886,8809.02,8808.62,8809.988,70477.125,8,µm,Surface,,,Position,,,162
Position Z,8807.77,8814.304,8809.656,1.893,8809.037,8808.653,8809.986,70477.25,8,µm,Surface,,,Position,,,163
Position Z,8807.787,8814.234,8809.635,1.871,8809.039,8808.61,8809.954,70477.078,8,µm,Surface,,,Position,,,164
Position Z,8807.741,8814.324,8809.657,1.902,8809.046,8808.626,8809.981,70477.258,8,µm,Surface,,,Position,,,165
Position Z,8807.771,8814.265,8809.65,1.878,8809.011,8808.639,8809.99,70477.203,8,µm,Surface,,,Position,,,166
Position Z,8807.775,8814.455,8810.138,2.22,8809.221,8808.693,8810.014,79291.242,9,µm,Surface,,,Position,,,167
Position Z,8807.76,8814.371,8809.685,1.908,8809.065,8808.642,8810.014,70477.477,8,µm,Surface,,,Position,,,168
Position Z,8807.79,8814.418,8809.686,1.921,8809.094,8808.605,8809.987,70477.484,8,µm,Surface,,,Position,,,169
Position Z,8807.776,8814.361,8809.666,1.914,8809.078,8808.59,8809.985,70477.328,8,µm,Surface,,,Position,,,170
Position Z,8807.781,8814.403,8809.677,1.918,8809.109,8808.582,8809.966,70477.414,8,µm,Surface,,,Position,,,171
Position Z,8807.797,8814.441,8809.718,1.923,8809.137,8808.613,8810.032,70477.742,8,µm,Surface,,,Position,,,172
Position Z,8807.81,8814.42,8809.706,1.92,8809.119,8808.592,8810.033,70477.648,8,µm,Surface,,,Position,,,173
Shortest Distance to Surfaces,0,30.418,14.519,10.776,13.829,10.367,17.98,58.076,4,µm,Surface,,,,,Surfaces 1 Selection,22
Sphericity,0.95,0.959,0.954,0.004,0.954,0.952,0.956,1.908,2,,Surface,,,,,,1
Sphericity,0.982,0.986,0.984,0.002,0.984,0.983,0.985,1.967,2,,Surface,,,,,,2
Sphericity,0.982,0.986,0.984,0.002,0.984,0.983,0.985,1.969,2,,Surface,,,,,,3
Sphericity,0.987,0.987,0.987,0,0.987,0.987,0.987,1.974,2,,Surface,,,,,,4
Sphericity,0.986,0.986,0.986,0,0.986,0.986,0.986,1.971,2,,Surface,,,,,,5
Sphericity,0.977,0.985,0.981,0.004,0.981,0.979,0.983,1.963,2,,Surface,,,,,,6
Sphericity,0.985,0.985,0.985,0,0.985,0.985,0.985,1.969,2,,Surface,,,,,,7
Sphericity,0.98,0.987,0.983,0.004,0.983,0.982,0.985,1.967,2,,Surface,,,,,,8
Sphericity,0.987,0.988,0.987,0.001,0.987,0.987,0.987,1.974,2,,Surface,,,,,,9
Sphericity,0.982,0.985,0.984,0.001,0.984,0.983,0.984,1.967,2,,Surface,,,,,,10
Sphericity,0.9,0.985,0.943,0.042,0.943,0.922,0.964,1.885,2,,Surface,,,,,,11
Sphericity,0.987,0.987,0.987,0,0.987,0.987,0.987,0.987,1,,Surface,,,,,,12
Sphericity,0.98,0.98,0.98,0,0.98,0.98,0.98,0.98,1,,Surface,,,,,,13
Sphericity,0.896,0.923,0.909,0.014,0.909,0.902,0.916,1.819,2,,Surface,,,,,,15
Sphericity,0.966,0.972,0.969,0.003,0.969,0.968,0.971,1.939,2,,Surface,,,,,,16
Sphericity,0.899,0.982,0.945,0.034,0.95,0.919,0.975,3.78,4,,Surface,,,,,,17
Sphericity,0.96,0.984,0.973,0.01,0.974,0.964,0.982,3.891,4,,Surface,,,,,,18
Sphericity,0.972,0.982,0.977,0.004,0.976,0.973,0.98,3.907,4,,Surface,,,,,,19
Sphericity,0.981,0.985,0.983,0.001,0.984,0.983,0.984,3.934,4,,Surface,,,,,,20
Sphericity,0.978,0.986,0.982,0.003,0.982,0.981,0.983,3.927,4,,Surface,,,,,,21
Sphericity,0.973,0.986,0.98,0.005,0.981,0.976,0.985,3.92,4,,Surface,,,,,,22
Sphericity,0.978,0.986,0.982,0.003,0.982,0.98,0.984,3.927,4,,Surface,,,,,,23
Sphericity,0.979,0.988,0.984,0.004,0.984,0.981,0.986,3.935,4,,Surface,,,,,,24
Sphericity,0.927,0.99,0.965,0.024,0.971,0.954,0.982,3.859,4,,Surface,,,,,,25
Sphericity,0.987,0.989,0.988,0.001,0.988,0.988,0.989,1.976,2,,Surface,,,,,,26
Sphericity,0.988,0.989,0.989,0,0.989,0.988,0.989,1.977,2,,Surface,,,,,,27
Sphericity,0.988,0.991,0.99,0.001,0.99,0.989,0.99,1.979,2,,Surface,,,,,,28
Sphericity,0.905,0.987,0.946,0.04,0.947,0.908,0.986,3.786,4,,Surface,,,,,,29
Sphericity,0.946,0.984,0.963,0.016,0.958,0.952,0.971,2.888,3,,Surface,,,,,,30
Sphericity,0.883,0.985,0.953,0.041,0.973,0.947,0.98,3.814,4,,Surface,,,,,,31
Sphericity,0.856,0.982,0.948,0.053,0.977,0.943,0.981,3.791,4,,Surface,,,,,,32
Sphericity,0.943,0.987,0.973,0.018,0.982,0.969,0.987,3.894,4,,Surface,,,,,,33
Sphericity,0.952,0.984,0.972,0.013,0.98,0.959,0.983,4.858,5,,Surface,,,,,,34
Sphericity,0.951,0.978,0.968,0.011,0.972,0.965,0.976,3.873,4,,Surface,,,,,,35
Sphericity,0.931,0.985,0.953,0.023,0.949,0.933,0.969,3.813,4,,Surface,,,,,,36
Sphericity,0.816,0.987,0.893,0.068,0.878,0.835,0.953,5.358,6,,Surface,,,,,,37
Sphericity,0.834,0.986,0.912,0.071,0.915,0.846,0.982,3.649,4,,Surface,,,,,,38
Sphericity,0.822,0.983,0.897,0.067,0.856,0.839,0.968,6.277,7,,Surface,,,,,,39
Sphericity,0.801,0.984,0.913,0.065,0.908,0.9,0.971,4.564,5,,Surface,,,,,,40
Sphericity,0.825,0.98,0.945,0.06,0.972,0.971,0.976,4.724,5,,Surface,,,,,,41
Sphericity,0.951,0.988,0.97,0.014,0.971,0.959,0.982,3.88,4,,Surface,,,,,,42
Sphericity,0.811,0.987,0.928,0.067,0.968,0.895,0.978,4.639,5,,Surface,,,,,,43
Sphericity,0.819,0.986,0.932,0.063,0.967,0.896,0.977,5.592,6,,Surface,,,,,,44
Sphericity,0.826,0.986,0.919,0.075,0.971,0.83,0.983,4.596,5,,Surface,,,,,,45
Sphericity,0.802,0.98,0.888,0.075,0.881,0.817,0.961,5.326,6,,Surface,,,,,,46
Sphericity,0.811,0.974,0.916,0.075,0.964,0.887,0.969,2.748,3,,Surface,,,,,,47
Sphericity,0.807,0.985,0.909,0.07,0.922,0.862,0.968,3.635,4,,Surface,,,,,,48
Sphericity,0.856,0.984,0.936,0.057,0.967,0.912,0.976,2.807,3,,Surface,,,,,,49
Sphericity,0.83,0.988,0.911,0.064,0.913,0.859,0.965,3.643,4,,Surface,,,,,,50
Sphericity,0.864,0.986,0.921,0.045,0.916,0.888,0.949,3.683,4,,Surface,,,,,,51
Sphericity,0.904,0.986,0.943,0.03,0.942,0.925,0.961,3.773,4,,Surface,,,,,,52
Sphericity,0.82,0.989,0.921,0.054,0.92,0.902,0.956,6.446,7,,Surface,,,,,,53
Sphericity,0.892,0.987,0.936,0.035,0.932,0.911,0.96,6.552,7,,Surface,,,,,,54
Sphericity,0.831,0.988,0.92,0.053,0.928,0.897,0.957,8.282,9,,Surface,,,,,,55
Sphericity,0.899,0.985,0.945,0.032,0.95,0.916,0.97,7.557,8,,Surface,,,,,,56
Sphericity,0.849,0.986,0.938,0.042,0.947,0.911,0.961,8.442,9,,Surface,,,,,,57
Sphericity,0.861,0.988,0.946,0.036,0.95,0.941,0.965,8.511,9,,Surface,,,,,,58
Sphericity,0.918,0.988,0.954,0.022,0.952,0.941,0.971,8.588,9,,Surface,,,,,,59
Sphericity,0.898,0.986,0.947,0.027,0.951,0.936,0.96,8.523,9,,Surface,,,,,,60
Sphericity,0.908,0.987,0.949,0.026,0.956,0.928,0.963,7.59,8,,Surface,,,,,,61
Sphericity,0.876,0.987,0.948,0.035,0.959,0.933,0.968,7.584,8,,Surface,,,,,,62
Sphericity,0.829,0.986,0.936,0.056,0.959,0.923,0.97,7.485,8,,Surface,,,,,,63
Sphericity,0.809,0.985,0.931,0.057,0.953,0.916,0.967,7.448,8,,Surface,,,,,,64
Sphericity,0.798,0.982,0.911,0.067,0.95,0.845,0.964,7.292,8,,Surface,,,,,,65
Sphericity,0.818,0.988,0.913,0.061,0.942,0.877,0.945,6.391,7,,Surface,,,,,,66
Sphericity,0.804,0.985,0.926,0.057,0.939,0.933,0.955,5.558,6,,Surface,,,,,,67
Sphericity,0.799,0.985,0.922,0.059,0.935,0.923,0.955,5.533,6,,Surface,,,,,,68
Sphericity,0.82,0.982,0.928,0.052,0.943,0.921,0.959,5.567,6,,Surface,,,,,,69
Sphericity,0.842,0.985,0.925,0.046,0.925,0.91,0.956,5.549,6,,Surface,,,,,,70
Sphericity,0.872,0.985,0.931,0.037,0.93,0.912,0.958,5.589,6,,Surface,,,,,,71
Sphericity,0.876,0.986,0.929,0.038,0.929,0.898,0.958,5.576,6,,Surface,,,,,,72
Sphericity,0.873,0.983,0.936,0.035,0.946,0.921,0.951,5.613,6,,Surface,,,,,,73
Sphericity,0.819,0.987,0.922,0.048,0.922,0.904,0.957,7.378,8,,Surface,,,,,,74
Sphericity,0.81,0.986,0.922,0.051,0.93,0.907,0.947,7.376,8,,Surface,,,,,,75
Sphericity,0.828,0.986,0.928,0.046,0.934,0.909,0.954,7.421,8,,Surface,,,,,,76
Sphericity,0.868,0.986,0.926,0.034,0.918,0.902,0.95,9.257,10,,Surface,,,,,,77
Sphericity,0.898,0.984,0.933,0.026,0.936,0.914,0.943,8.4,9,,Surface,,,,,,78
Sphericity,0.869,0.982,0.925,0.033,0.931,0.903,0.939,9.251,10,,Surface,,,,,,79
Sphericity,0.865,0.987,0.932,0.034,0.939,0.906,0.952,8.385,9,,Surface,,,,,,80
Sphericity,0.878,0.986,0.925,0.036,0.921,0.894,0.955,9.249,10,,Surface,,,,,,81
Sphericity,0.895,0.983,0.937,0.03,0.932,0.91,0.96,8.434,9,,Surface,,,,,,82
Sphericity,0.866,0.985,0.937,0.036,0.941,0.912,0.961,9.365,10,,Surface,,,,,,83
Sphericity,0.909,0.983,0.942,0.025,0.941,0.92,0.955,9.42,10,,Surface,,,,,,84
Sphericity,0.862,0.985,0.935,0.037,0.933,0.915,0.964,9.345,10,,Surface,,,,,,85
Sphericity,0.865,0.984,0.934,0.037,0.93,0.913,0.966,9.343,10,,Surface,,,,,,86
Sphericity,0.801,0.986,0.922,0.054,0.935,0.9,0.959,10.137,11,,Surface,,,,,,87
Sphericity,0.886,0.988,0.936,0.036,0.939,0.903,0.968,9.36,10,,Surface,,,,,,88
Sphericity,0.815,0.986,0.926,0.051,0.934,0.893,0.969,9.257,10,,Surface,,,,,,89
Sphericity,0.879,0.987,0.937,0.034,0.937,0.91,0.964,9.374,10,,Surface,,,,,,90
Sphericity,0.85,0.985,0.93,0.043,0.937,0.902,0.966,9.303,10,,Surface,,,,,,91
Sphericity,0.869,0.986,0.943,0.033,0.937,0.931,0.968,9.426,10,,Surface,,,,,,92
Sphericity,0.863,0.984,0.937,0.036,0.935,0.923,0.969,9.375,10,,Surface,,,,,,93
Sphericity,0.897,0.987,0.938,0.034,0.93,0.908,0.973,9.376,10,,Surface,,,,,,94
Sphericity,0.857,0.983,0.932,0.043,0.932,0.916,0.973,9.318,10,,Surface,,,,,,95
Sphericity,0.823,0.985,0.93,0.048,0.931,0.915,0.972,9.3,10,,Surface,,,,,,96
Sphericity,0.851,0.988,0.932,0.044,0.932,0.905,0.974,9.323,10,,Surface,,,,,,97
Sphericity,0.833,0.984,0.931,0.045,0.935,0.91,0.972,9.309,10,,Surface,,,,,,98
Sphericity,0.867,0.988,0.938,0.038,0.939,0.911,0.973,9.379,10,,Surface,,,,,,99
Sphericity,0.8,0.983,0.93,0.053,0.939,0.919,0.973,9.303,10,,Surface,,,,,,100
Sphericity,0.806,0.985,0.929,0.054,0.936,0.927,0.972,9.287,10,,Surface,,,,,,101
Sphericity,0.843,0.988,0.936,0.045,0.941,0.929,0.973,9.361,10,,Surface,,,,,,102
Sphericity,0.814,0.983,0.926,0.054,0.937,0.903,0.974,9.26,10,,Surface,,,,,,103
Sphericity,0.833,0.982,0.933,0.044,0.938,0.923,0.971,9.333,10,,Surface,,,,,,104
Sphericity,0.843,0.981,0.934,0.04,0.936,0.915,0.971,9.345,10,,Surface,,,,,,105
Sphericity,0.805,0.98,0.926,0.054,0.938,0.912,0.972,9.257,10,,Surface,,,,,,106
Sphericity,0.814,0.983,0.926,0.055,0.938,0.913,0.973,9.257,10,,Surface,,,,,,107
Sphericity,0.819,0.985,0.934,0.049,0.942,0.914,0.98,8.403,9,,Surface,,,,,,108
Sphericity,0.863,0.98,0.932,0.041,0.943,0.902,0.969,9.322,10,,Surface,,,,,,109
Sphericity,0.829,0.979,0.932,0.046,0.941,0.911,0.976,8.389,9,,Surface,,,,,,110
Sphericity,0.85,0.982,0.929,0.046,0.941,0.9,0.973,9.291,10,,Surface,,,,,,111
Sphericity,0.883,0.98,0.941,0.034,0.941,0.907,0.977,8.465,9,,Surface,,,,,,112
Sphericity,0.81,0.981,0.932,0.052,0.941,0.902,0.978,8.39,9,,Surface,,,,,,113
Sphericity,0.831,0.981,0.926,0.049,0.937,0.894,0.971,9.26,10,,Surface,,,,,,114
Sphericity,0.804,0.983,0.918,0.057,0.93,0.883,0.971,9.182,10,,Surface,,,,,,115
Sphericity,0.828,0.984,0.925,0.051,0.935,0.901,0.972,9.246,10,,Surface,,,,,,116
Sphericity,0.895,0.983,0.949,0.031,0.953,0.931,0.978,7.591,8,,Surface,,,,,,117
Sphericity,0.815,0.977,0.919,0.057,0.945,0.87,0.969,9.195,10,,Surface,,,,,,118
Sphericity,0.812,0.983,0.925,0.053,0.94,0.897,0.969,9.254,10,,Surface,,,,,,119
Sphericity,0.832,0.98,0.932,0.046,0.947,0.914,0.97,9.325,10,,Surface,,,,,,120
Sphericity,0.889,0.981,0.939,0.035,0.939,0.901,0.97,8.452,9,,Surface,,,,,,121
Sphericity,0.86,0.981,0.935,0.043,0.949,0.908,0.971,8.411,9,,Surface,,,,,,122
Sphericity,0.802,0.98,0.924,0.051,0.923,0.907,0.967,9.243,10,,Surface,,,,,,123
Sphericity,0.869,0.977,0.934,0.037,0.938,0.902,0.969,8.41,9,,Surface,,,,,,124
Sphericity,0.872,0.978,0.935,0.037,0.938,0.905,0.966,8.419,9,,Surface,,,,,,125
Sphericity,0.827,0.979,0.925,0.047,0.92,0.901,0.968,8.327,9,,Surface,,,,,,126
Sphericity,0.867,0.979,0.933,0.038,0.932,0.897,0.965,8.394,9,,Surface,,,,,,127
Sphericity,0.816,0.98,0.926,0.052,0.94,0.883,0.964,8.332,9,,Surface,,,,,,128
Sphericity,0.855,0.983,0.928,0.045,0.931,0.891,0.961,8.354,9,,Surface,,,,,,129
Sphericity,0.873,0.984,0.93,0.038,0.919,0.894,0.956,8.37,9,,Surface,,,,,,130
Sphericity,0.843,0.984,0.932,0.045,0.939,0.911,0.964,7.454,8,,Surface,,,,,,131
